"Date","Open","High","Low","Close","Adj.Close","Volume","sma","pricevolatility"
"2019-03-15",119000,122000,118000,121000,100176.0546875,877363,122125,4000
"2019-03-18",122000,124000,121500,124000,102659.765625,383652,122275,2500
"2019-03-19",124000,125000,123000,124000,102659.765625,303901,122450,2000
"2019-03-20",123000,124000,121000,124000,102659.765625,316345,122675,3000
"2019-03-21",124000,126000,122500,124500,103073.6953125,321599,122950,3500
"2019-03-22",124000,125500,121500,123500,102245.796875,486194,123125,4000
"2019-03-25",121000,122000,119000,120000,99348.1484375,458292,123075,3000
"2019-03-26",120000,121000,118500,118500,98106.296875,463924,122950,2500
"2019-03-27",118500,119500,118000,118500,98106.296875,236825,122750,1500
"2019-03-28",118500,120000,118000,119500,98934.203125,304740,122275,2000
"2019-03-29",120000,122000,119000,119500,98934.203125,432923,121925,3000
"2019-04-01",120000,121000,119000,120500,99762.1171875,363959,121850,2000
"2019-04-02",119500,120000,117500,119000,98520.25,374423,121725,2500
"2019-04-03",118500,124000,118000,124000,102659.765625,651778,121700,6000
"2019-04-04",123000,125000,122500,123500,102245.796875,464644,121600,2500
"2019-04-05",124500,126500,124000,126000,104315.5546875,468793,121900,2500
"2019-04-08",126500,128500,125500,128000,105971.375,455205,122250,3000
"2019-04-09",125500,128000,125500,127000,105143.46875,317656,122325,2500
"2019-04-10",126500,128500,126500,127500,105557.421875,349261,122575,2000
"2019-04-11",127500,128000,125500,128000,105971.375,551990,123025,2500
"2019-04-12",127000,128000,125500,126500,104729.5078125,286762,123300,2500
"2019-04-15",126000,127000,125000,125500,103901.6015625,222997,123375,2000
"2019-04-16",126500,130500,125500,128500,106385.3125,753845,123600,5000
"2019-04-17",128500,131000,127500,131000,108455.0625,535629,123950,3500
"2019-04-18",133500,137000,132500,134000,110938.7734375,1523085,124425,4500
"2019-04-19",135000,135500,133000,134000,110938.7734375,335516,124950,2500
"2019-04-22",133000,134500,132000,134000,110938.7734375,231200,125650,2500
"2019-04-23",134000,137000,133000,136000,112594.578125,480332,126525,4000
"2019-04-24",139000,140000,136000,138500,114664.328125,1394398,127525,4000
"2019-04-25",138500,139000,136500,138000,114250.375,598551,128450,2500
"2019-04-26",138000,138500,134500,135500,112180.6484375,657701,129250,4000
"2019-04-29",136500,139500,136500,139000,115078.2734375,758885,130175,3000
"2019-04-30",139500,140500,138000,138500,114664.328125,623895,131150,2500
"2019-05-02",138000,140500,137000,138500,114664.328125,430420,131875,3500
"2019-05-03",137500,138500,136500,137500,113836.421875,430867,132575,2000
"2019-05-07",134500,137000,134000,136000,112594.578125,545860,133075,3000
"2019-05-08",134500,136000,134000,135500,112180.6484375,424168,133450,2000
"2019-05-09",135000,135500,131000,131000,108455.0625,810123,133650,4500
"2019-05-10",131500,134000,128000,130000,107627.1484375,544413,133775,6000
"2019-05-13",128000,131000,128000,129000,106799.265625,384073,133825,3000
"2019-05-14",128500,129500,127000,128000,105971.375,442314,133900,2500
"2019-05-15",127500,130000,125500,128000,105971.375,494972,134025,4500
"2019-05-16",133000,135000,127000,127500,105557.421875,1005933,133975,8000
"2019-05-17",127000,128500,125000,125500,103901.6015625,298037,133700,3500
"2019-05-20",125500,129500,125500,129000,106799.265625,825485,133450,4000
"2019-05-21",129000,129500,125000,127000,105143.46875,733503,133100,4500
"2019-05-22",127000,129000,126000,127000,105143.46875,381004,132750,3000
"2019-05-23",129000,129500,126500,127500,105557.421875,637184,132325,3000
"2019-05-24",127000,130500,126000,130500,108041.125,649719,131925,4500
"2019-05-27",130000,135500,130000,135000,111766.6640625,716578,131775,5500
"2019-05-28",135000,136500,133000,136500,113008.5234375,1209912,131825,3500
"2019-05-29",135000,135500,131500,134000,110938.7734375,637263,131575,4000
"2019-05-30",132500,136500,132500,135500,112180.6484375,495640,131425,4000
"2019-05-31",134500,135000,131000,134500,111352.7265625,925504,131225,4000
"2019-06-03",134000,138500,132500,138500,114664.328125,651551,131275,6000
"2019-06-04",137000,140500,137000,139000,115078.2734375,585901,131425,3500
"2019-06-05",139500,142000,139000,141000,116734.078125,608171,131700,3000
"2019-06-07",141500,142000,139500,140000,115906.203125,492290,132150,2500
"2019-06-10",142000,143000,140000,143000,118389.890625,468996,132800,3000
"2019-06-11",142500,143500,140500,143500,118803.828125,362392,133525,3000
"2019-06-12",143500,143500,139500,141000,116734.078125,535905,134175,4000
"2019-06-13",140500,141500,137500,141000,116734.078125,946951,134825,4000
"2019-06-14",140000,142500,139500,140500,116320.1328125,339897,135475,3000
"2019-06-17",140000,141500,139500,140000,115906.203125,228663,136200,2000
"2019-06-18",140500,141500,139500,141000,116734.078125,222606,136800,2000
"2019-06-19",140500,141000,139000,140000,115906.203125,303777,137450,2000
"2019-06-20",139500,141000,139000,140500,116320.1328125,259704,138125,2000
"2019-06-21",140000,141000,139500,140500,116320.1328125,291573,138775,1500
"2019-06-24",142000,143500,141500,142500,117975.9296875,287939,139375,2000
"2019-06-25",142500,142500,140500,141500,117148.015625,294735,139700,2000
"2019-06-26",141000,142000,140000,141500,117148.015625,239375,139950,2000
"2019-06-27",141000,142500,139500,140500,117148.03125,343337,140275,3000
"2019-06-28",140000,141000,139000,140000,116731.140625,274397,140500,2000
"2019-07-01",141500,142500,139500,141000,117564.9296875,328363,140825,3000
"2019-07-02",139500,140000,136500,137000,114229.7421875,444895,140750,3500
"2019-07-03",136000,138000,134000,136000,113395.9609375,582636,140600,4000
"2019-07-04",135500,139500,135000,139000,115897.34375,305720,140500,4500
"2019-07-05",139000,142000,138500,141500,117981.8125,338177,140575,3500
"2019-07-08",140500,142000,138000,138500,115480.4375,339244,140350,4000
"2019-07-09",139500,141500,137000,137500,114646.6484375,435577,140050,4500
"2019-07-10",139000,140000,135500,137000,114229.7421875,567104,139850,4500
"2019-07-11",136500,140500,135000,139000,115897.34375,1070266,139750,5500
"2019-07-12",138500,142000,138000,139500,116314.234375,549266,139700,4000
"2019-07-15",139500,140000,137000,138000,115063.546875,280032,139600,3000
"2019-07-16",139000,139000,132000,133000,110894.5703125,902923,139200,7000
"2019-07-17",133000,134500,132000,133500,111311.46875,375651,138875,2500
"2019-07-18",133000,134500,132500,134000,111728.375,355896,138550,2000
"2019-07-19",135500,135500,132000,134500,112145.28125,363374,138250,3500
"2019-07-22",134000,135500,132000,133000,110894.5703125,608574,137775,3500
"2019-07-23",133500,133500,128500,132000,110060.796875,1128639,137300,5000
"2019-07-24",131500,133500,131500,132500,110477.671875,419148,136850,2000
"2019-07-25",131500,133500,130000,131500,109643.8828125,613289,136400,3500
"2019-07-26",130500,132500,130000,130500,108810.1015625,394087,135925,2500
"2019-07-29",130000,131000,126500,128000,106725.609375,464288,135275,4500
"2019-07-30",129000,129500,126500,128000,106725.609375,321935,134825,3000
"2019-07-31",126500,129000,126500,126500,105474.921875,488189,134350,2500
"2019-08-01",126500,130000,125000,125500,104641.1171875,468797,133675,5000
"2019-08-02",126000,128500,124500,127500,106308.71875,605798,132975,4000
"2019-08-05",127500,128000,125500,127500,106308.71875,748862,132425,2500
"2019-08-06",126000,127500,123000,126000,105058.0234375,762619,131850,4500
"2019-08-07",126500,129000,126500,127000,105891.8203125,752576,131350,2500
"2019-08-08",129000,132500,128500,130000,108393.1796875,1303906,130900,4000
"2019-08-09",131500,132500,129000,132500,110477.671875,521574,130550,3500
"2019-08-12",131000,132500,130000,131000,109227,350563,130200,2500
"2019-08-13",129500,131000,129000,129000,107559.40625,334053,130000,2000
"2019-08-14",130000,131500,127000,127500,106308.71875,614128,129700,4500
"2019-08-16",126500,128000,125000,128000,106725.609375,352114,129400,3000
"2019-08-19",127500,129500,127500,128000,106725.609375,242024,129075,2000
"2019-08-20",127500,128500,125000,126500,105474.921875,481643,128750,3500
"2019-08-21",126500,127500,124000,125500,104641.1171875,530685,128425,3500
"2019-08-22",126000,126500,124000,124000,103390.4375,480559,128000,2500
"2019-08-23",123000,126000,123000,126000,105058.0234375,256322,127725,3000
"2019-08-26",124000,126000,123500,124500,103807.3203125,391828,127425,2500
"2019-08-27",125000,126500,124000,125000,104224.2265625,1043657,127275,2500
"2019-08-28",128500,130500,127000,127500,106308.71875,766622,127250,3500
"2019-08-29",127500,128000,126000,126500,105474.921875,393472,127250,2000
"2019-08-30",127500,129000,127000,128500,107142.5,433515,127400,2000
"2019-09-02",128000,132000,127500,131000,109227,385326,127575,4500
"2019-09-03",131500,132000,127500,128500,107142.5,505454,127625,4500
"2019-09-04",128000,129000,127000,128500,107142.5,496326,127750,2000
"2019-09-05",128000,129000,127000,128000,106725.609375,478990,127800,2000
"2019-09-06",128000,128500,126500,127500,106308.71875,380856,127675,2000
"2019-09-09",127500,128500,126000,127000,105891.8203125,378542,127400,2500
"2019-09-10",127000,128500,126500,128000,106725.609375,458487,127250,2000
"2019-09-11",128500,129000,127500,129000,107559.40625,756459,127250,1500
"2019-09-16",128500,129500,126000,128000,106725.609375,777956,127275,3500
"2019-09-17",127500,128000,125500,126000,105058.0234375,610086,127175,2500
"2019-09-18",126000,128500,125500,127500,106308.71875,537604,127150,3000
"2019-09-19",127500,129000,126500,129000,107559.40625,618746,127275,2500
"2019-09-20",128500,130500,128000,129500,107976.3046875,718752,127475,2500
"2019-09-23",129500,133500,129000,133000,110894.5703125,1007214,127925,4500
"2019-09-24",134000,135000,132000,134000,111728.375,615506,128325,3000
"2019-09-25",133000,135000,131500,134500,112145.28125,448004,128825,3500
"2019-09-26",136000,136500,132000,133000,110894.5703125,453068,129225,4500
"2019-09-27",134000,134000,131000,133500,111311.46875,348902,129525,3000
"2019-09-30",133500,135500,133000,134000,111728.375,429631,129900,2500
"2019-10-01",134000,134000,131500,132500,110477.671875,388512,130100,2500
"2019-10-02",131000,131500,128000,128500,107142.5,448012,129975,3500
"2019-10-04",129500,130000,126500,126500,105474.921875,488988,129875,3500
"2019-10-07",128000,129000,127000,128000,106725.609375,258951,129850,2000
"2019-10-08",128000,130500,127500,129500,107976.3046875,391115,129925,3000
"2019-10-10",127000,128000,125500,126500,105474.921875,771396,129875,2500
"2019-10-11",127000,127500,126000,126000,105058.0234375,369552,129825,1500
"2019-10-14",125000,126000,122000,122000,101722.84375,1260866,129525,4000
"2019-10-15",122000,123000,120500,122000,101722.84375,661262,129175,2500
"2019-10-16",123000,124000,122000,123000,102556.625,433874,128925,2000
"2019-10-17",123000,124500,122000,123000,102556.625,519468,128775,2500
"2019-10-18",123500,124500,122500,123000,102556.625,418395,128550,2000
"2019-10-21",124000,124000,122000,122000,101722.84375,372561,128200,2000
"2019-10-22",121500,122500,120000,122000,101722.84375,523445,127825,2500
"2019-10-23",121500,122500,120500,121000,100889.0546875,511570,127225,2000
"2019-10-24",121000,122500,120000,122000,101722.84375,655232,126625,2500
"2019-10-25",122000,124000,121500,123500,102973.546875,983777,126075,2500
"2019-10-28",124500,125000,121500,121500,101305.9453125,564300,125500,3500
"2019-10-29",122000,123000,121500,122500,102139.7265625,797389,124950,1500
"2019-10-30",122500,123000,121500,122500,102139.7265625,400285,124375,1500
"2019-10-31",122500,123500,121500,122000,101722.84375,441488,123850,2000
"2019-11-01",121500,124000,121000,124000,103390.4375,470554,123625,3000
"2019-11-04",123500,125000,123000,124000,103390.4375,475831,123500,2000
"2019-11-05",124000,125500,124000,125000,104224.2265625,471601,123350,1500
"2019-11-06",125500,126000,123500,123500,102973.546875,682414,123050,2500
"2019-11-07",123500,124500,123000,123500,102973.546875,853783,122900,1500
"2019-11-08",124000,124500,123500,124000,103390.4375,335809,122800,1000
"2019-11-11",124000,124500,123500,123500,102973.546875,370258,122875,1000
"2019-11-12",123500,125500,123500,125500,104641.1171875,598855,123050,2000
"2019-11-13",125000,126000,124500,124500,103807.3203125,528121,123125,1500
"2019-11-14",125000,125000,124000,124500,103807.3203125,540352,123200,1000
"2019-11-15",124500,125500,124000,125500,104641.1171875,469109,123325,1500
"2019-11-18",125000,126000,124500,126000,105058.0234375,596279,123525,1500
"2019-11-19",125000,126000,124500,125000,104224.2265625,537780,123675,1500
"2019-11-20",124500,124500,123500,124500,103807.3203125,593391,123850,1000
"2019-11-21",124000,124500,123000,124500,103807.3203125,724349,123975,1500
"2019-11-22",124000,125500,123500,123500,102973.546875,707333,123975,2000
"2019-11-25",124000,125500,123500,125000,104224.2265625,640837,124150,2000
"2019-11-26",124500,125500,122500,122500,102139.7265625,1854318,124150,3000
"2019-11-27",123000,124000,123000,123500,102973.546875,697261,124200,1000
"2019-11-28",123500,125000,123000,124000,103390.4375,742295,124300,2000
"2019-11-29",123500,124500,120000,121000,100889.0546875,1016506,124150,4500
"2019-12-02",121000,121500,118500,121500,101305.9453125,862135,124025,3000
"2019-12-03",120000,121500,119000,121500,101305.9453125,849994,123850,2500
"2019-12-04",120000,124000,120000,122000,101722.84375,1498918,123775,4000
"2019-12-05",121500,122500,117500,118000,98387.671875,1560647,123500,5000
"2019-12-06",118500,119500,118000,118500,98804.5625,1504634,123225,1500
"2019-12-09",119500,120500,119000,119500,99638.359375,902113,123025,1500
"2019-12-10",119500,120500,119000,120000,100055.25,784383,122750,1500
"2019-12-11",120500,120500,119000,119000,99221.4609375,1015977,122475,1500
"2019-12-12",119500,120500,119000,120000,100055.25,5201616,122250,1500
"2019-12-13",121500,122500,119500,121000,100889.0546875,1058172,122025,3000
"2019-12-16",120500,121000,119000,119000,99221.4609375,1015046,121675,2000
"2019-12-17",119500,123000,119000,122000,101722.84375,1904603,121525,4000
"2019-12-18",122000,123500,120500,123000,102556.625,1135407,121450,3000
"2019-12-19",122500,123500,122000,123500,102973.546875,905299,121400,1500
"2019-12-20",124000,124000,122500,124000,103390.4375,1001899,121425,1500
"2019-12-23",124000,125000,122000,122500,102139.7265625,1462906,121300,3000
"2019-12-24",123000,123000,121500,122000,101722.84375,600726,121275,1500
"2019-12-26",122500,123000,121500,122500,102139.7265625,552469,121225,1500
"2019-12-27",121000,121000,120000,120500,102994.4765625,422565,121050,1000
"2019-12-30",120500,121500,120000,120500,102994.4765625,467794,121025,1500
"2020-01-02",121000,121000,118000,118000,100857.65625,556532,120850,3000
"2020-01-03",118500,119000,115000,116000,99148.1953125,1145187,120575,4000
"2020-01-06",116000,117000,115500,116000,99148.1953125,334574,120275,1500
"2020-01-07",116500,117000,115500,115500,98720.8359375,674196,120150,1500
"2020-01-08",115000,115500,111500,112000,95729.2890625,1044825,119825,4000
"2020-01-09",113000,114500,110000,111500,95301.9296875,1375510,119425,4500
"2020-01-10",112500,114500,112000,113500,97011.390625,896507,119100,2500
"2020-01-13",113500,115500,113000,115000,98293.46875,692917,118900,2500
"2020-01-14",115500,117000,115500,116000,99148.1953125,739959,118700,1500
"2020-01-15",116000,116000,114000,115000,98293.46875,564142,118400,2000
"2020-01-16",117000,120000,116500,118500,101285.015625,1638719,118375,3500
"2020-01-17",118500,120000,118000,118500,101285.015625,574301,118200,2000
"2020-01-20",119500,119500,117500,118000,100857.65625,445922,117950,2000
"2020-01-21",118000,118500,116500,117000,100002.9375,545156,117625,2000
"2020-01-22",117500,127000,117500,127000,108550.1953125,2773421,117775,9500
"2020-01-23",130000,131500,128000,130500,111541.734375,2492785,118175,3500
"2020-01-28",127000,132500,127000,131000,111969.0859375,1841752,118625,5500
"2020-01-29",132000,133000,129000,131000,111969.0859375,1318578,119050,4000
"2020-01-30",130000,130500,126500,127500,108977.546875,1034661,119400,4000
"2020-01-31",128500,129500,124500,125000,106840.734375,1035126,119625,5000
"2020-02-03",123000,125000,121000,123500,105558.65625,1270442,119900,4000
"2020-02-04",123500,126000,122500,124000,105986.0234375,1203992,120300,3500
"2020-02-05",125000,126000,123500,124000,105986.0234375,1032267,120700,2500
"2020-02-06",125500,133000,125500,132000,112823.828125,1659774,121525,7500
"2020-02-07",130500,131000,127500,131000,111969.0859375,999598,122475,3500
"2020-02-10",129500,132000,129000,130000,111114.359375,669628,123400,3000
"2020-02-11",131000,135000,130500,132500,113251.1640625,949247,124350,4500
"2020-02-12",132500,137500,132500,136000,116242.7421875,1373302,125400,5000
"2020-02-13",137000,137500,133000,133000,113678.5390625,1035208,126250,4500
"2020-02-14",132500,135000,131500,133500,114105.90625,591584,127175,3500
"2020-02-17",133500,136000,132500,135500,115815.3515625,555451,128025,3500
"2020-02-18",134000,134500,131000,132500,113251.1640625,744150,128725,3500
"2020-02-19",133000,134000,130500,131500,112396.453125,776121,129400,3500
"2020-02-20",132500,133000,129000,130000,111114.359375,711858,130050,4000
"2020-02-21",128000,129500,127000,128000,109404.9140625,686417,130100,2500
"2020-02-24",124500,125000,122000,122500,104703.9140625,911932,129700,3000
"2020-02-25",122500,124500,122000,122500,104703.9140625,796176,129275,2500
"2020-02-26",121000,124000,120000,122500,104703.9140625,1001834,128850,4000
"2020-02-27",122500,123500,120000,121000,103421.8359375,779402,128525,3500
"2020-02-28",118500,119000,114000,115000,98293.46875,1777353,128025,5000
"2020-03-02",116000,116000,113000,113500,97011.390625,1183337,127525,3000
"2020-03-03",116000,116500,112000,112500,96156.671875,1414986,126950,4500
"2020-03-04",112000,114000,112000,113000,96584.0390625,1319901,126400,2000
"2020-03-05",115500,116000,113000,114000,97438.7578125,1135241,125500,3000
"2020-03-06",113000,113500,110000,110500,94447.2109375,1746834,124475,3500
"2020-03-09",110500,110500,110500,110500,94447.2109375,0,123500,0
"2020-03-10",102500,105000,101000,102000,87182.0390625,2491487,121975,4000
"2020-03-11",103000,103000,99700,1e+05,85472.59375,2005654,120175,3300
"2020-03-12",1e+05,1e+05,1e+05,1e+05,85472.59375,0,118525,0
"2020-03-13",86500,90200,83500,87200,74532.09375,4835445,116210,6700
"2020-03-16",88300,89500,82900,82900,70856.7890625,2674557,113580,6600
"2020-03-17",78100,83400,78100,80100,68463.53125,2492208,110960,5300
"2020-03-18",80500,81200,73500,73500,62822.35546875,2679420,108060,7700
"2020-03-19",75000,75900,65100,65900,56326.42578125,3138004,104855,10800
"2020-03-20",67500,72400,65000,71100,60771.0078125,3349914,102010,7400
"2020-03-23",67200,71000,66200,68900,58890.6171875,2391540,99330,4800
"2020-03-24",71500,75800,69800,74800,63933.49609375,2856282,96945,6000
"2020-03-25",79800,85600,78800,84500,72224.3359375,4604452,95045,6800
"2020-03-26",85800,90200,82300,84900,72566.2265625,3787074,93240,7900
"2020-03-27",89700,90000,84500,86400,73848.3203125,2513938,91810,5500
"2020-03-30",82800,86400,82100,85400,72993.6015625,1743720,90405,4300
"2020-03-31",87700,88700,86000,88700,75814.1953125,2138183,89215,2700
"2020-04-01",88500,90100,85300,85400,72993.6015625,2139848,87835,4800
"2020-04-02",85300,86800,83000,86600,74019.265625,1487243,86465,3800
"2020-04-03",86600,87000,85600,86300,73762.84375,1170052,85255,1400
"2020-04-06",86500,88800,85900,88800,75899.671875,1688599,84170,2900
"2020-04-07",92100,92500,88600,90400,77267.21875,2601711,83590,3900
"2020-04-08",89800,91900,88900,90000,76925.328125,1785939,83090,3000
"2020-04-09",92300,97900,91100,97100,82993.890625,3787201,82945,6800
"2020-04-10",97400,101500,96200,99700,85216.171875,2806785,83570,5300
"2020-04-13",98800,99000,97400,97800,83592.1875,1339638,84315,1600
"2020-04-14",98600,101500,97700,1e+05,85472.59375,1582587,85310,3800
"2020-04-16",98900,100500,98300,99100,84703.3359375,1341452,86590,2200
"2020-04-17",101000,103500,1e+05,100500,85899.953125,1487879,88320,3500
"2020-04-20",1e+05,100500,97100,97600,83421.2421875,2142176,89645,3400
"2020-04-21",96100,96500,91300,93500,79916.875,3634142,90875,5200
"2020-04-22",90800,95200,89400,92600,79147.6171875,3115871,91765,5800
"2020-04-23",93700,95100,92100,92400,78976.671875,3196313,92160,3000
"2020-04-24",91300,92300,90100,90100,77010.8046875,2135488,92420,2200
"2020-04-27",90300,92500,90200,91600,78292.890625,1219677,92680,2300
"2020-04-28",92500,94400,92200,93200,79660.453125,1448692,93070,2200
"2020-04-29",93500,94000,92400,93600,80002.34375,1193284,93315,1600
"2020-05-04",91100,92900,90700,91500,78207.4140625,1264378,93620,2200
"2020-05-06",93300,94200,92600,93200,79660.453125,1039600,93950,1600
"2020-05-07",92800,93000,91800,92600,79147.6171875,826239,94265,1200
"2020-05-08",93000,95400,93000,94500,80771.59375,1749677,94550,2400
"2020-05-11",95800,96500,93500,93700,80087.8125,1889278,94715,3000
"2020-05-12",93200,93800,91100,91900,78549.3046875,1259874,94810,2700
"2020-05-13",90500,93100,90500,93100,79574.9921875,966892,94610,2600
"2020-05-14",92600,92900,91500,92300,78891.1953125,982612,94240,1400
"2020-05-15",92000,92700,91200,92300,78891.1953125,822472,93965,1500
"2020-05-18",92100,92200,91000,91900,78549.3046875,741214,93560,1200
"2020-05-19",95000,99400,94700,99100,84703.3359375,4564370,93560,4700
"2020-05-20",98000,98300,96300,97300,83164.8203125,1828158,93400,2000
"2020-05-21",98600,98700,96600,97200,83079.359375,1471917,93380,2100
"2020-05-22",97100,97200,94000,94500,80771.59375,1619476,93430,3200
"2020-05-25",94900,96200,94000,96000,82053.6796875,1185541,93600,2200
"2020-05-26",96000,99500,95500,97800,83592.1875,2006216,93870,4000
"2020-05-27",98700,99500,97300,98100,83848.6171875,1620664,94270,2200
"2020-05-28",99500,99600,96200,97200,83079.359375,1602694,94550,3400
"2020-05-29",96300,99200,96300,98000,83763.1328125,2010414,94790,2900
"2020-06-01",98000,101500,98000,1e+05,85472.59375,1908428,95110,3500
"2020-06-02",99500,103000,98700,102500,87609.40625,2155405,95660,4300
"2020-06-03",106000,110000,105500,108500,92737.7578125,3118795,96425,4500
"2020-06-04",112000,113000,105000,108500,92737.7578125,2823041,97220,8000
"2020-06-05",108000,112000,106500,111000,94874.5703125,2128094,98045,5500
"2020-06-08",114000,114500,111500,113000,96584.0390625,1640392,99010,3000
"2020-06-09",114000,115000,110500,112000,95729.2890625,1504910,100015,4500
"2020-06-10",111000,112000,109000,111500,95301.9296875,1377837,100935,3000
"2020-06-11",110000,111000,107000,108500,92737.7578125,2376313,101745,4000
"2020-06-12",101500,105000,101500,103500,88464.1328125,1977558,102305,3500
"2020-06-15",102000,102500,97000,97000,82908.40625,2022775,102560,5500
"2020-06-16",99100,101500,99100,101500,86754.6875,1389765,102680,2400
"2020-06-17",100500,101000,98800,100500,85899.953125,1326645,102840,2200
"2020-06-18",99100,102000,98400,1e+05,85472.59375,1155455,102980,3600
"2020-06-19",101000,101500,99100,1e+05,85472.59375,903928,103255,2400
"2020-06-22",99100,1e+05,98500,98500,84190.5,921187,103380,1500
"2020-06-23",99200,101000,98000,98700,84361.4453125,1095698,103425,3000
"2020-06-24",1e+05,103500,99800,103000,88036.765625,1813817,103670,3700
"2020-06-25",100500,101000,99400,99400,84959.75,1084453,103780,1600
"2020-06-26",100500,101000,99500,1e+05,85472.59375,670161,103880,1500
"2020-06-29",97700,98700,97600,97700,83506.71875,943424,103765,1100
"2020-06-30",99100,99300,97700,97700,83506.71875,988987,103525,1600
"2020-07-01",98500,99500,98000,98200,83934.09375,640540,103010,1500
"2020-07-02",98000,99700,98000,99000,84617.8671875,730963,102535,1700
"2020-07-03",99900,100500,98600,99200,84788.8046875,569575,101945,1900
"2020-07-06",99700,102500,98800,101500,86754.6875,1189877,101370,3700
"2020-07-07",103000,103500,99200,99200,84788.8046875,1379122,100730,4300
"2020-07-08",99200,101000,99100,99600,85130.6953125,859735,100135,1900
"2020-07-09",1e+05,101000,99600,99600,85130.6953125,922604,99690,1400
"2020-07-10",99400,99500,98000,98300,84019.546875,1099298,99430,1500
"2020-07-13",99200,101500,98500,101500,86754.6875,1376002,99655,3000
"2020-07-14",101500,102000,99900,101500,86754.6875,1050563,99655,2100
"2020-07-15",104500,110000,104000,109000,93165.125,4494730,100080,6000
"2020-07-16",110500,113000,109000,110000,94019.8515625,3254530,100580,4000
"2020-07-17",109500,119000,109500,117500,100430.2890625,4265529,101455,9500
"2020-07-20",119500,125000,118000,121500,103849.1953125,4461527,102605,7000
"2020-07-21",122000,124500,118000,121500,103849.1953125,3138553,103745,6500
"2020-07-22",122000,124000,118500,118500,101285.015625,2395083,104520,5500
"2020-07-23",118500,125500,116000,124500,106413.375,4505464,105775,9500
"2020-07-24",123500,129000,121500,122500,104703.9140625,3908721,106900,7500
"2020-07-27",122500,126500,122000,123500,105558.65625,2046059,108190,4500
"2020-07-28",124500,126000,122000,123000,105131.28125,1765179,109455,4000
"2020-07-29",122500,125500,120000,125000,106840.734375,1897616,110795,5500
"2020-07-30",127000,130500,126000,127500,108977.546875,2728427,112220,4500
"2020-07-31",128000,129500,125000,126500,108122.828125,1712713,113585,4500
"2020-08-03",126500,128500,123500,127000,108550.1953125,1868315,114860,5000
"2020-08-04",129500,134000,129000,132500,113251.1640625,2492506,116525,5000
"2020-08-05",133000,135500,132000,134000,114533.2734375,1859551,118245,3500
"2020-08-06",136500,146000,136000,144500,123507.890625,4040334,120490,10000
"2020-08-07",145500,149500,144500,147000,125644.7109375,3208082,122925,5000
"2020-08-10",151500,172500,151000,170000,145303.390625,8460795,126350,21500
"2020-08-11",171500,180500,164500,179000,152995.96875,6776406,130225,16000
"2020-08-12",174000,178500,170500,172000,147012.859375,4877139,133375,8000
"2020-08-13",175000,177500,167000,170000,145303.390625,3997431,136375,10500
"2020-08-14",171000,172000,161000,167000,142739.1875,4469158,138850,11000
"2020-08-18",163500,168000,155500,158000,135046.703125,4328953,140675,12500
"2020-08-19",158000,165500,158000,164500,140602.421875,3298626,142825,7500
"2020-08-20",163000,165500,154000,155000,132482.515625,3630223,144650,11500
"2020-08-21",158000,161500,154000,156000,133337.21875,3348383,146225,7500
"2020-08-24",157500,163000,152500,161500,138038.21875,2904566,148175,10500
"2020-08-25",167500,171000,165000,166000,141884.484375,3304089,150300,6000
"2020-08-26",166500,170000,163000,167500,143166.59375,2638394,152525,7000
"2020-08-27",169000,169500,163500,163500,139747.671875,2427108,154450,6000
"2020-08-28",165500,176500,164500,172000,147012.859375,5571784,156675,12000
"2020-08-31",177500,182000,174500,176500,150859.125,5275614,159175,7500
"2020-09-01",178500,181000,175500,180000,153850.65625,2704194,161825,5500
"2020-09-02",178000,178500,173500,176000,150431.765625,2825239,164000,5000
"2020-09-03",177500,177500,174000,176500,150859.125,1841550,166125,3500
"2020-09-04",167500,174000,167500,172500,147440.21875,2886867,167525,6500
"2020-09-07",172500,173000,169000,170000,145303.390625,1516649,168675,4000
"2020-09-08",171000,172500,168000,168000,143593.9375,1933504,168575,4500
"2020-09-09",166500,172000,165500,167500,143166.59375,1685225,168000,6500
"2020-09-10",170500,171500,168000,169000,144448.671875,1326177,167850,3500
"2020-09-11",167500,171500,167500,171500,146585.5,1538378,167925,4000
"2020-09-14",174500,180000,174000,180000,153850.65625,3145262,168575,6000
"2020-09-15",184000,185000,178500,179000,152995.96875,2644009,169625,6500
"2020-09-16",179500,186000,177000,183500,156842.1875,3401835,170575,9000
"2020-09-17",185500,191500,183000,184000,157269.578125,4383978,172025,8500
"2020-09-18",184000,186000,179000,181000,154705.34375,2584103,173275,7000
"2020-09-21",181000,188500,180500,185000,158124.296875,3133848,174450,8000
"2020-09-22",185000,186000,178000,179500,153423.296875,3042046,175125,8000
"2020-09-23",183000,183000,170000,179500,153423.296875,3481682,175725,13000
"2020-09-24",173500,176000,171000,171500,146585.5,2841908,176125,5000
"2020-09-25",172500,174000,166000,170000,145303.390625,2076987,176025,8000
"2020-09-28",173000,176000,172000,175500,150004.375,1374871,175975,4000
"2020-09-29",178500,180000,177500,178500,152568.609375,1475249,175900,2500
"2020-10-05",183000,187500,181500,187000,159833.75,2732820,176450,6000
"2020-10-06",188000,188500,181500,182500,155987.46875,2143171,176750,7000
"2020-10-07",180000,183500,178500,183000,156414.828125,1512423,177275,5000
"2020-10-08",185500,186000,180000,180500,154278.015625,1750474,177800,6000
